bundle,prefix,animation,sprite,palette,palette_status,sprite_width,sprite_height,trim_width,trim_height,bbox_left,bbox_top,bbox_right,bbox_bottom,path
battle_unit16,MonsterSlimeM3set01,idle,MonsterSlimeM3set01_idle_2,MonsterSlimeM3set01_palette,applied,55,45,53,43,1,1,54,44,Sprites/Pixel/battle_unit16/MonsterSlimeM3set01/MonsterSlimeM3set01_idle_2.png
battle_unit16,MonsterHermitcrabM4set01,idle,MonsterHermitcrabM4set01_idle_6,MonsterHermitcrabM4set01_palette,applied,47,41,45,39,1,1,46,40,Sprites/Pixel/battle_unit16/MonsterHermitcrabM4set01/MonsterHermitcrabM4set01_idle_6.png
battle_unit16,MonsterNightmareM4set01,idle,MonsterNightmareM4set01_idle_0,MonsterNightmareM4set01_palette,applied,53,40,51,38,1,1,52,39,Sprites/Pixel/battle_unit16/MonsterNightmareM4set01/MonsterNightmareM4set01_idle_0.png
battle_unit16,MonsterFlowerMset01,attack,MonsterFlowerMset01_attack_1,MonsterFlowerMset01_palette,applied,27,45,25,43,1,1,26,44,Sprites/Pixel/battle_unit16/MonsterFlowerMset01/MonsterFlowerMset01_attack_1.png
battle_unit16,npc65,wait,npc65_wait_6,npc65_palette,applied,25,52,23,50,1,1,24,51,Sprites/Pixel/battle_unit16/npc65/npc65_wait_6.png
battle_unit16,MonsterNightmareM5set01,idle,MonsterNightmareM5set01_idle_3,MonsterNightmareM5set01_palette,applied,55,41,53,39,1,1,54,40,Sprites/Pixel/battle_unit16/MonsterNightmareM5set01/MonsterNightmareM5set01_idle_3.png
battle_unit16,MonsterNightmareM5set01,idle,MonsterNightmareM5set01_idle_7,MonsterNightmareM5set01_palette,applied,60,50,58,48,1,1,59,49,Sprites/Pixel/battle_unit16/MonsterNightmareM5set01/MonsterNightmareM5set01_idle_7.png
battle_unit16,npc66,plot2,npc66_plot2_14,npc66_palette,applied,33,23,31,21,1,1,32,22,Sprites/Pixel/battle_unit16/npc66/npc66_plot2_14.png
battle_unit16,MonsterHermitcrabMset01,attack,MonsterHermitcrabMset01_attack_1,MonsterHermitcrabMset01_palette,applied,50,39,48,37,1,1,49,38,Sprites/Pixel/battle_unit16/MonsterHermitcrabMset01/MonsterHermitcrabMset01_attack_1.png
battle_unit16,MonsterFlowerMset01,anime1,MonsterFlowerMset01_anime1_6,MonsterFlowerMset01_palette,applied,27,38,25,36,1,1,26,37,Sprites/Pixel/battle_unit16/MonsterFlowerMset01/MonsterFlowerMset01_anime1_6.png
battle_unit16,npc64,plot1,npc64_plot1_5,npc64_palette,applied,33,48,31,46,1,1,32,47,Sprites/Pixel/battle_unit16/npc64/npc64_plot1_5.png
battle_unit16,MonsterHermitcrabMset01,attack,MonsterHermitcrabMset01_attack_3,MonsterHermitcrabMset01_palette,applied,43,39,41,37,1,1,42,38,Sprites/Pixel/battle_unit16/MonsterHermitcrabMset01/MonsterHermitcrabMset01_attack_3.png
battle_unit16,MonsterHermitcrabM3set01,idle,MonsterHermitcrabM3set01_idle_6,MonsterHermitcrabM3set01_palette,applied,41,42,39,40,1,1,40,41,Sprites/Pixel/battle_unit16/MonsterHermitcrabM3set01/MonsterHermitcrabM3set01_idle_6.png
battle_unit16,npc65,move,npc65_move_3,npc65_palette,applied,29,50,27,48,1,1,28,49,Sprites/Pixel/battle_unit16/npc65/npc65_move_3.png
battle_unit16,TbossJusticeFset01,idle,TbossJusticeFset01_idle_1,TbossJusticeFset01_palette,applied,303,196,301,194,1,1,302,195,Sprites/Pixel/battle_unit16/TbossJusticeFset01/TbossJusticeFset01_idle_1.png
battle_unit16,npc64,plot2,npc64_plot2_7,npc64_palette,applied,29,41,27,39,1,1,28,40,Sprites/Pixel/battle_unit16/npc64/npc64_plot2_7.png
battle_unit16,MonsterNightmareM4set01,idle,MonsterNightmareM4set01_idle_3,MonsterNightmareM4set01_palette,applied,55,41,53,39,1,1,54,40,Sprites/Pixel/battle_unit16/MonsterNightmareM4set01/MonsterNightmareM4set01_idle_3.png
battle_unit16,MonsterFlowerM5set01,anime2,MonsterFlowerM5set01_anime2_1,MonsterFlowerM5set01_palette,applied,24,38,22,36,1,1,23,37,Sprites/Pixel/battle_unit16/MonsterFlowerM5set01/MonsterFlowerM5set01_anime2_1.png
battle_unit16,npc65,move,npc65_move_5,npc65_palette,applied,26,49,24,47,1,1,25,48,Sprites/Pixel/battle_unit16/npc65/npc65_move_5.png
battle_unit16,npc65,idle,npc65_idle_7,npc65_palette,applied,29,53,27,51,1,1,28,52,Sprites/Pixel/battle_unit16/npc65/npc65_idle_7.png
battle_unit16,MonsterHermitcrabM2set01,attack,MonsterHermitcrabM2set01_attack_5,MonsterHermitcrabM2set01_palette,applied,46,44,44,42,1,1,45,43,Sprites/Pixel/battle_unit16/MonsterHermitcrabM2set01/MonsterHermitcrabM2set01_attack_5.png
battle_unit16,MonsterHermitcrabM2set01,idle,MonsterHermitcrabM2set01_idle_4,MonsterHermitcrabM2set01_palette,applied,40,43,38,41,1,1,39,42,Sprites/Pixel/battle_unit16/MonsterHermitcrabM2set01/MonsterHermitcrabM2set01_idle_4.png
battle_unit16,npc64,plot1,npc64_plot1_17,npc64_palette,applied,33,42,31,40,1,1,32,41,Sprites/Pixel/battle_unit16/npc64/npc64_plot1_17.png
battle_unit16,MonsterHermitcrabM4set01,idle,MonsterHermitcrabM4set01_idle_5,MonsterHermitcrabM4set01_palette,applied,45,41,43,39,1,1,44,40,Sprites/Pixel/battle_unit16/MonsterHermitcrabM4set01/MonsterHermitcrabM4set01_idle_5.png
battle_unit16,MonsterSlimeM3set01,attack,MonsterSlimeM3set01_attack_0,MonsterSlimeM3set01_palette,applied,60,43,58,41,1,1,59,42,Sprites/Pixel/battle_unit16/MonsterSlimeM3set01/MonsterSlimeM3set01_attack_0.png
battle_unit16,MonsterSlimeM3set01,attack,MonsterSlimeM3set01_attack_3,MonsterSlimeM3set01_palette,applied,62,48,60,46,1,1,61,47,Sprites/Pixel/battle_unit16/MonsterSlimeM3set01/MonsterSlimeM3set01_attack_3.png
battle_unit16,MonsterHermitcrabM4set01,injured,MonsterHermitcrabM4set01_injured_0,MonsterHermitcrabM4set01_palette,applied,44,47,42,45,1,1,43,46,Sprites/Pixel/battle_unit16/MonsterHermitcrabM4set01/MonsterHermitcrabM4set01_injured_0.png
battle_unit16,npc64,wait,npc64_wait_5,npc64_palette,applied,26,49,24,47,1,1,25,48,Sprites/Pixel/battle_unit16/npc64/npc64_wait_5.png
battle_unit16,MonsterFlowerM5set01,idle,MonsterFlowerM5set01_idle_1,MonsterFlowerM5set01_palette,applied,37,51,35,49,1,1,36,50,Sprites/Pixel/battle_unit16/MonsterFlowerM5set01/MonsterFlowerM5set01_idle_1.png
battle_unit16,npc64,plot1,npc64_plot1_3,npc64_palette,applied,36,48,34,46,1,1,35,47,Sprites/Pixel/battle_unit16/npc64/npc64_plot1_3.png
battle_unit16,npc66,plot1,npc66_plot1_0,npc66_palette,applied,36,32,34,30,1,1,35,31,Sprites/Pixel/battle_unit16/npc66/npc66_plot1_0.png
battle_unit16,npc64,move,npc64_move_7,npc64_palette,applied,27,49,25,47,1,1,26,48,Sprites/Pixel/battle_unit16/npc64/npc64_move_7.png
battle_unit16,MonsterNightmareM2set01,injured,MonsterNightmareM2set01_injured_1,MonsterNightmareM2set01_palette,applied,51,41,49,39,1,1,50,40,Sprites/Pixel/battle_unit16/MonsterNightmareM2set01/MonsterNightmareM2set01_injured_1.png
battle_unit16,MonsterFlowerM5set01,anime1,MonsterFlowerM5set01_anime1_4,MonsterFlowerM5set01_palette,applied,25,25,23,23,1,1,24,24,Sprites/Pixel/battle_unit16/MonsterFlowerM5set01/MonsterFlowerM5set01_anime1_4.png
battle_unit16,MonsterHermitcrabM4set01,idle,MonsterHermitcrabM4set01_idle_3,MonsterHermitcrabM4set01_palette,applied,42,43,40,41,1,1,41,42,Sprites/Pixel/battle_unit16/MonsterHermitcrabM4set01/MonsterHermitcrabM4set01_idle_3.png
battle_unit16,MonsterHermitcrabMset01,attack,MonsterHermitcrabMset01_attack_2,MonsterHermitcrabMset01_palette,applied,43,47,41,45,1,1,42,46,Sprites/Pixel/battle_unit16/MonsterHermitcrabMset01/MonsterHermitcrabMset01_attack_2.png
battle_unit16,npc64,plot1,npc64_plot1_11,npc64_palette,applied,30,51,28,49,1,1,29,50,Sprites/Pixel/battle_unit16/npc64/npc64_plot1_11.png
battle_unit16,npc64,idle,npc64_idle_7,npc64_palette,applied,26,49,24,47,1,1,25,48,Sprites/Pixel/battle_unit16/npc64/npc64_idle_7.png
battle_unit17,TKbird01,wait3,TKbird01_wait3_7,TKbird01_palette,applied,25,51,23,49,1,1,24,50,Sprites/Pixel/battle_unit17/TKbird01/TKbird01_wait3_7.png
battle_unit17,HknightsKnightyserindeFset01,anime1,HknightsKnightyserindeFset01_anime1_7,HknightsKnightyserindeFset01_palette,applied,31,51,29,49,1,1,30,50,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_anime1_7.png
battle_unit17,TKrabbit01,move,TKrabbit01_move_6,TKrabbit01_palette,applied,17,17,15,15,1,1,16,16,Sprites/Pixel/battle_unit17/TKrabbit01/TKrabbit01_move_6.png
battle_unit17,HknightsKnightyserindeFset01,move,HknightsKnightyserindeFset01_move_7,HknightsKnightyserindeFset01_palette,applied,25,49,23,47,1,1,24,48,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_move_7.png
battle_unit17,UAHdeepfryerMset01,cast2,UAHdeepfryerMset01_cast2_3,UAHdeepfryerMset01_palette,applied,34,44,32,42,1,1,33,43,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_cast2_3.png
battle_unit17,HknightsKnightyserindeFset01,cast,HknightsKnightyserindeFset01_cast_1,HknightsKnightyserindeFset01_palette,applied,31,48,29,46,1,1,30,47,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_cast_1.png
battle_unit17,YCxiaosongshu,wait4,YCxiaosongshu_wait4_7,YCxiaosongshu_palette,applied,19,23,17,21,1,1,18,22,Sprites/Pixel/battle_unit17/YCxiaosongshu/YCxiaosongshu_wait4_7.png
battle_unit17,TKbird01,wait3,TKbird01_wait3_0,TKbird01_palette,applied,21,51,19,49,1,1,20,50,Sprites/Pixel/battle_unit17/TKbird01/TKbird01_wait3_0.png
battle_unit17,HpapalAjudgerFset02,wait,HpapalAjudgerFset02_wait_7,HpapalAjudgerFset02_palette,applied,29,47,27,45,1,1,28,46,Sprites/Pixel/battle_unit17/HpapalAjudgerFset02/HpapalAjudgerFset02_wait_7.png
battle_unit17,HknightsKnightyserindeFset01,cast,HknightsKnightyserindeFset01_cast_4,HknightsKnightyserindeFset01_palette,applied,27,50,25,48,1,1,26,49,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_cast_4.png
battle_unit17,HknightsKnightyserindeFset01,cast,HknightsKnightyserindeFset01_cast_0,HknightsKnightyserindeFset01_palette,applied,31,48,29,46,1,1,30,47,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_cast_0.png
battle_unit17,TKbird01,wait2,TKbird01_wait2_5,TKbird01_palette,applied,21,52,19,50,1,1,20,51,Sprites/Pixel/battle_unit17/TKbird01/TKbird01_wait2_5.png
battle_unit17,TKrabbit01,wait3,TKrabbit01_wait3_6,TKrabbit01_palette,applied,12,26,10,24,1,1,11,25,Sprites/Pixel/battle_unit17/TKrabbit01/TKrabbit01_wait3_6.png
battle_unit17,UAHdeepfryerMset01,attack,UAHdeepfryerMset01_attack_0,UAHdeepfryerMset01_palette,applied,33,39,31,37,1,1,32,38,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_attack_0.png
battle_unit17,TKbird01,wait3,TKbird01_wait3_9,TKbird01_palette,applied,21,51,19,49,1,1,20,50,Sprites/Pixel/battle_unit17/TKbird01/TKbird01_wait3_9.png
battle_unit17,TKdog01,wait2,TKdog01_wait2_26,TKdog01_palette,applied,27,29,25,27,1,1,26,28,Sprites/Pixel/battle_unit17/TKdog01/TKdog01_wait2_26.png
battle_unit17,TKdog01,wait3,TKdog01_wait3_6,TKdog01_palette,applied,25,25,23,23,1,1,24,24,Sprites/Pixel/battle_unit17/TKdog01/TKdog01_wait3_6.png
battle_unit17,UAHdeepfryerMset01,attack,UAHdeepfryerMset01_attack_8,UAHdeepfryerMset01_palette,applied,35,43,33,41,1,1,34,42,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_attack_8.png
battle_unit17,TKrabbit01,wait2,TKrabbit01_wait2_9,TKrabbit01_palette,applied,16,17,14,15,1,1,15,16,Sprites/Pixel/battle_unit17/TKrabbit01/TKrabbit01_wait2_9.png
battle_unit17,UAHdeepfryerMset01,cast2,UAHdeepfryerMset01_cast2_0,UAHdeepfryerMset01_palette,applied,35,43,33,41,1,1,34,42,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_cast2_0.png
battle_unit17,HknightsKnightyserindeFset01,injured2,HknightsKnightyserindeFset01_injured2_1,HknightsKnightyserindeFset01_palette,applied,36,45,34,43,1,1,35,44,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_injured2_1.png
battle_unit17,UAHdeepfryerMset01,attack3,UAHdeepfryerMset01_attack3_5,UAHdeepfryerMset01_palette,applied,35,44,33,42,1,1,34,43,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_attack3_5.png
battle_unit17,HpapalAjudgerFset02,wait,HpapalAjudgerFset02_wait_2,HpapalAjudgerFset02_palette,applied,28,49,26,47,1,1,27,48,Sprites/Pixel/battle_unit17/HpapalAjudgerFset02/HpapalAjudgerFset02_wait_2.png
battle_unit17,UAHdeepfryerMset01,cast,UAHdeepfryerMset01_cast_0,UAHdeepfryerMset01_palette,applied,33,43,31,41,1,1,32,42,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_cast_0.png
battle_unit17,TKbird02,wait6,TKbird02_wait6_1,TKbird02_palette,applied,17,26,15,24,1,1,16,25,Sprites/Pixel/battle_unit17/TKbird02/TKbird02_wait6_1.png
battle_unit17,HplayerMercenarygirlF2set01,attack,HplayerMercenarygirlF2set01_attack_0,HplayerMercenarygirlF2set01_palette,applied,38,52,36,50,1,1,37,51,Sprites/Pixel/battle_unit17/HplayerMercenarygirlF2set01/HplayerMercenarygirlF2set01_attack_0.png
battle_unit17,TKfox01,wait2,TKfox01_wait2_0,TKfox01_palette,applied,30,20,28,18,1,1,29,19,Sprites/Pixel/battle_unit17/TKfox01/TKfox01_wait2_0.png
battle_unit17,TKfrog01,wait3,TKfrog01_wait3_7,TKfrog01_palette,applied,16,15,14,13,1,1,15,14,Sprites/Pixel/battle_unit17/TKfrog01/TKfrog01_wait3_7.png
battle_unit17,HknightsKnightyserindeFset01,idle,HknightsKnightyserindeFset01_idle_0,HknightsKnightyserindeFset01_palette,applied,29,48,27,46,1,1,28,47,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_idle_0.png
battle_unit17,TKdog01,wait4,TKdog01_wait4_24,TKdog01_palette,applied,31,26,29,24,1,1,30,25,Sprites/Pixel/battle_unit17/TKdog01/TKdog01_wait4_24.png
battle_unit17,TKdog01,wait4,TKdog01_wait4_9,TKdog01_palette,applied,25,30,23,28,1,1,24,29,Sprites/Pixel/battle_unit17/TKdog01/TKdog01_wait4_9.png
battle_unit17,HknightsKnightyserindeFset01,idle,HknightsKnightyserindeFset01_idle_3,HknightsKnightyserindeFset01_palette,applied,31,48,29,46,1,1,30,47,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_idle_3.png
battle_unit17,HknightsKnightyserindeFset01,injuredall,HknightsKnightyserindeFset01_injuredall_3,HknightsKnightyserindeFset01_palette,applied,43,37,41,35,1,1,42,36,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_injuredall_3.png
battle_unit17,UAHdeepfryerMset01,injuredall,UAHdeepfryerMset01_injuredall_6,UAHdeepfryerMset01_palette,applied,36,44,34,42,1,1,35,43,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_injuredall_6.png
battle_unit17,HplayerMercenarygirlF2set01,idle,HplayerMercenarygirlF2set01_idle_4,HplayerMercenarygirlF2set01_palette,applied,26,50,24,48,1,1,25,49,Sprites/Pixel/battle_unit17/HplayerMercenarygirlF2set01/HplayerMercenarygirlF2set01_idle_4.png
battle_unit17,UAHdeepfryerMset01,walk,UAHdeepfryerMset01_walk_7,UAHdeepfryerMset01_palette,applied,33,46,31,44,1,1,32,45,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_walk_7.png
battle_unit17,TKrabbit01,wait3,TKrabbit01_wait3_10,TKrabbit01_palette,applied,14,26,12,24,1,1,13,25,Sprites/Pixel/battle_unit17/TKrabbit01/TKrabbit01_wait3_10.png
battle_unit17,HknightsKnightyserindeFset01,wait,HknightsKnightyserindeFset01_wait_7,HknightsKnightyserindeFset01_palette,applied,27,48,25,46,1,1,26,47,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_wait_7.png
battle_unit17,HknightsKnightyserindeFset01,attack,HknightsKnightyserindeFset01_attack_6,HknightsKnightyserindeFset01_palette,applied,33,48,31,46,1,1,32,47,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_attack_6.png
battle_unit17,HknightsKnightyserindeFset01,attack3,HknightsKnightyserindeFset01_attack3_17,HknightsKnightyserindeFset01_palette,applied,37,51,35,49,1,1,36,50,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_attack3_17.png
battle_unit17,TKdog01,move,TKdog01_move_3,TKdog01_palette,applied,30,27,28,25,1,1,29,26,Sprites/Pixel/battle_unit17/TKdog01/TKdog01_move_3.png
battle_unit17,UAHdeepfryerMset01,attack,UAHdeepfryerMset01_attack_9,UAHdeepfryerMset01_palette,applied,32,43,30,41,1,1,31,42,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_attack_9.png
battle_unit17,HknightsKnightyserindeFset01,attack3,HknightsKnightyserindeFset01_attack3_2,HknightsKnightyserindeFset01_palette,applied,30,49,28,47,1,1,29,48,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_attack3_2.png
battle_unit17,TKrabbit01,wait3,TKrabbit01_wait3_3,TKrabbit01_palette,applied,14,24,12,22,1,1,13,23,Sprites/Pixel/battle_unit17/TKrabbit01/TKrabbit01_wait3_3.png
battle_unit17,TKdog01,move,TKdog01_move_0,TKdog01_palette,applied,27,28,25,26,1,1,26,27,Sprites/Pixel/battle_unit17/TKdog01/TKdog01_move_0.png
battle_unit17,HplayerMercenarygirlF2set01,injuredall,HplayerMercenarygirlF2set01_injuredall_6,HplayerMercenarygirlF2set01_palette,applied,32,46,30,44,1,1,31,45,Sprites/Pixel/battle_unit17/HplayerMercenarygirlF2set01/HplayerMercenarygirlF2set01_injuredall_6.png
battle_unit17,UAHdeepfryerMset01,throw,UAHdeepfryerMset01_throw_1,UAHdeepfryerMset01_palette,applied,39,42,37,40,1,1,38,41,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_throw_1.png
battle_unit17,UAHdeepfryerMset01,attack3,UAHdeepfryerMset01_attack3_4,UAHdeepfryerMset01_palette,applied,34,44,32,42,1,1,33,43,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_attack3_4.png
battle_unit17,TKdog01,wait,TKdog01_wait_5,TKdog01_palette,applied,25,30,23,28,1,1,24,29,Sprites/Pixel/battle_unit17/TKdog01/TKdog01_wait_5.png
battle_unit17,TKrabbit01,wait3,TKrabbit01_wait3_11,TKrabbit01_palette,applied,14,23,12,21,1,1,13,22,Sprites/Pixel/battle_unit17/TKrabbit01/TKrabbit01_wait3_11.png
battle_unit17,UAHdeepfryerMset01,cast3,UAHdeepfryerMset01_cast3_3,UAHdeepfryerMset01_palette,applied,29,46,27,44,1,1,28,45,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_cast3_3.png
battle_unit17,HplayerMercenarygirlF2set01,Exskill,HplayerMercenarygirlF2set01_Exskill_9,HplayerMercenarygirlF2set01_palette,applied,33,47,31,45,1,1,32,46,Sprites/Pixel/battle_unit17/HplayerMercenarygirlF2set01/HplayerMercenarygirlF2set01_Exskill_9.png
battle_unit17,YCxiaosongshu,wait2,YCxiaosongshu_wait2_1,YCxiaosongshu_palette,applied,18,20,16,18,1,1,17,19,Sprites/Pixel/battle_unit17/YCxiaosongshu/YCxiaosongshu_wait2_1.png
battle_unit17,HknightsKnightyserindeFset01,cast,HknightsKnightyserindeFset01_cast_5,HknightsKnightyserindeFset01_palette,applied,28,50,26,48,1,1,27,49,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_cast_5.png
battle_unit17,TKdog01,wait2,TKdog01_wait2_11,TKdog01_palette,applied,29,24,27,22,1,1,28,23,Sprites/Pixel/battle_unit17/TKdog01/TKdog01_wait2_11.png
battle_unit17,TKfrog01,wait3,TKfrog01_wait3_0,TKfrog01_palette,applied,16,14,14,12,1,1,15,13,Sprites/Pixel/battle_unit17/TKfrog01/TKfrog01_wait3_0.png
battle_unit17,YCxiaosongshu,wait4,YCxiaosongshu_wait4_0,YCxiaosongshu_palette,applied,17,19,15,17,1,1,16,18,Sprites/Pixel/battle_unit17/YCxiaosongshu/YCxiaosongshu_wait4_0.png
battle_unit17,HknightsKnightyserindeFset01,attack3,HknightsKnightyserindeFset01_attack3_16,HknightsKnightyserindeFset01_palette,applied,37,51,35,49,1,1,36,50,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_attack3_16.png
battle_unit17,TKdog01,wait4,TKdog01_wait4_15,TKdog01_palette,applied,25,30,23,28,1,1,24,29,Sprites/Pixel/battle_unit17/TKdog01/TKdog01_wait4_15.png
battle_unit17,HknightsKnightyserindeFset01,shake,HknightsKnightyserindeFset01_shake_0,HknightsKnightyserindeFset01_palette,applied,27,47,25,45,1,1,26,46,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_shake_0.png
battle_unit17,TKfrog01,wait3,TKfrog01_wait3_2,TKfrog01_palette,applied,15,30,13,28,1,1,14,29,Sprites/Pixel/battle_unit17/TKfrog01/TKfrog01_wait3_2.png
battle_unit17,HknightsKnightyserindeFset01,anime1,HknightsKnightyserindeFset01_anime1_5,HknightsKnightyserindeFset01_palette,applied,31,49,29,47,1,1,30,48,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_anime1_5.png
battle_unit17,HplayerMercenarygirlF2set01,block,HplayerMercenarygirlF2set01_block_1,HplayerMercenarygirlF2set01_palette,applied,39,46,37,44,1,1,38,45,Sprites/Pixel/battle_unit17/HplayerMercenarygirlF2set01/HplayerMercenarygirlF2set01_block_1.png
battle_unit17,HknightsKnightyserindeFset01,injuredall,HknightsKnightyserindeFset01_injuredall_1,HknightsKnightyserindeFset01_palette,applied,43,37,41,35,1,1,42,36,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_injuredall_1.png
battle_unit17,UAHdeepfryerMset01,cast3,UAHdeepfryerMset01_cast3_4,UAHdeepfryerMset01_palette,applied,29,45,27,43,1,1,28,44,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_cast3_4.png
battle_unit17,UAHdeepfryerMset01,shake,UAHdeepfryerMset01_shake_2,UAHdeepfryerMset01_palette,applied,29,43,27,41,1,1,28,42,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_shake_2.png
battle_unit17,HpapalAjudgerFset02,move,HpapalAjudgerFset02_move_5,HpapalAjudgerFset02_palette,applied,28,47,26,45,1,1,27,46,Sprites/Pixel/battle_unit17/HpapalAjudgerFset02/HpapalAjudgerFset02_move_5.png
battle_unit17,HplayerMercenarygirlF2set01,walk,HplayerMercenarygirlF2set01_walk_2,HplayerMercenarygirlF2set01_palette,applied,33,48,31,46,1,1,32,47,Sprites/Pixel/battle_unit17/HplayerMercenarygirlF2set01/HplayerMercenarygirlF2set01_walk_2.png
battle_unit17,UAHdeepfryerMset01,cast,UAHdeepfryerMset01_cast_3,UAHdeepfryerMset01_palette,applied,32,46,30,44,1,1,31,45,Sprites/Pixel/battle_unit17/UAHdeepfryerMset01/UAHdeepfryerMset01_cast_3.png
battle_unit17,HknightsKnightyserindeFset01,shake,HknightsKnightyserindeFset01_shake_5,HknightsKnightyserindeFset01_palette,applied,26,49,24,47,1,1,25,48,Sprites/Pixel/battle_unit17/HknightsKnightyserindeFset01/HknightsKnightyserindeFset01_shake_5.png
battle_unit17,HplayerMercenarygirlF2set01,wait,HplayerMercenarygirlF2set01_wait_0,HplayerMercenarygirlF2set01_palette,applied,27,51,25,49,1,1,26,50,Sprites/Pixel/battle_unit17/HplayerMercenarygirlF2set01/HplayerMercenarygirlF2set01_wait_0.png
