group,bundle,texture,width,height,trim_width,trim_height,path
character_head,icon_character_head1,character_head_brambleknightslancermset01,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_brambleknightslancermset01.png
character_head,icon_character_head1,character_head_hknightsknightyserindefset01,64,64,44,52,Sprites/Pixel/character_head/icon_character_head1/character_head_hknightsknightyserindefset01.png
character_head,icon_character_head1,character_head_npc84,64,64,46,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc84.png
character_head,icon_character_head1,character_head_brambleknightsguardianmset01,64,64,45,60,Sprites/Pixel/character_head/icon_character_head1/character_head_brambleknightsguardianmset01.png
character_head,icon_character_head1,character_head_luciaarcherfset02,64,64,52,54,Sprites/Pixel/character_head/icon_character_head1/character_head_luciaarcherfset02.png
character_head,icon_character_head1,character_head_uwhgm3set01,64,64,46,52,Sprites/Pixel/character_head/icon_character_head1/character_head_uwhgm3set01.png
character_head,icon_character_head1,character_head_crimsonassassinm4set03,64,64,52,52,Sprites/Pixel/character_head/icon_character_head1/character_head_crimsonassassinm4set03.png
character_head,icon_character_head1,character_head_darklightassassinmset01,64,64,50,57,Sprites/Pixel/character_head/icon_character_head1/character_head_darklightassassinmset01.png
character_head,icon_character_head1,character_head_banditcrossbowmset01,64,64,40,56,Sprites/Pixel/character_head/icon_character_head1/character_head_banditcrossbowmset01.png
character_head,icon_character_head1,character_head_monsterspidermset05,64,64,58,56,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterspidermset05.png
character_head,icon_character_head1,character_head_zpvpslower,64,64,50,55,Sprites/Pixel/character_head/icon_character_head1/character_head_zpvpslower.png
character_head,icon_character_head1,character_head_militaryguardianmset02,64,64,42,58,Sprites/Pixel/character_head/icon_character_head1/character_head_militaryguardianmset02.png
character_head,icon_character_head1,character_head_knightscrossbowmset05,64,64,58,60,Sprites/Pixel/character_head/icon_character_head1/character_head_knightscrossbowmset05.png
character_head,icon_character_head1,character_head_monsterhermitcrabmset03,64,64,55,58,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterhermitcrabmset03.png
character_head,icon_character_head1,character_head_htarottheworldfset02,64,64,54,52,Sprites/Pixel/character_head/icon_character_head1/character_head_htarottheworldfset02.png
character_head,icon_character_head1,character_head_scorchberserkermset01,64,64,44,52,Sprites/Pixel/character_head/icon_character_head1/character_head_scorchberserkermset01.png
character_head,icon_character_head1,character_head_piratecrossbowmset01,64,64,40,56,Sprites/Pixel/character_head/icon_character_head1/character_head_piratecrossbowmset01.png
character_head,icon_character_head1,character_head_knightslancerm2set02,64,64,52,60,Sprites/Pixel/character_head/icon_character_head1/character_head_knightslancerm2set02.png
character_head,icon_character_head1,character_head_monsternightmarem4set01,64,64,52,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsternightmarem4set01.png
character_head,icon_character_head1,character_head_zpvpboomer,64,64,50,55,Sprites/Pixel/character_head/icon_character_head1/character_head_zpvpboomer.png
character_head,icon_character_head1,character_head_knightspriestfset01,64,64,48,56,Sprites/Pixel/character_head/icon_character_head1/character_head_knightspriestfset01.png
character_head,icon_character_head1,character_head_lionknightslancermset01,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_lionknightslancermset01.png
character_head,icon_character_head1,character_head_banditassassinm2set01,64,64,50,56,Sprites/Pixel/character_head/icon_character_head1/character_head_banditassassinm2set01.png
character_head,icon_character_head1,character_head_monsterslimem2set01,64,64,58,46,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterslimem2set01.png
character_head,icon_character_head1,character_head_npc37,64,64,44,56,Sprites/Pixel/character_head/icon_character_head1/character_head_npc37.png
character_head,icon_character_head1,character_head_tarotnormalmset02,64,64,52,62,Sprites/Pixel/character_head/icon_character_head1/character_head_tarotnormalmset02.png
character_head,icon_character_head1,character_head_npc12,64,64,38,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc12.png
character_head,icon_character_head1,character_head_npc93,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc93.png
character_head,icon_character_head1,character_head_banditguardianmset01,64,64,56,54,Sprites/Pixel/character_head/icon_character_head1/character_head_banditguardianmset01.png
character_head,icon_character_head1,character_head_monsterscorpionmset02,64,64,60,42,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterscorpionmset02.png
character_head,icon_character_head1,character_head_crimsonassassinmset01,64,64,45,50,Sprites/Pixel/character_head/icon_character_head1/character_head_crimsonassassinmset01.png
character_head,icon_character_head1,character_head_npc70,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_npc70.png
character_head,icon_character_head1,character_head_yserindeknightsberserkermset01,64,64,52,59,Sprites/Pixel/character_head/icon_character_head1/character_head_yserindeknightsberserkermset01.png
character_head,icon_character_head1,character_head_solomondarkwizzardfset01,64,64,45,52,Sprites/Pixel/character_head/icon_character_head1/character_head_solomondarkwizzardfset01.png
character_head,icon_character_head1,character_head_npc15,64,64,44,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc15.png
character_head,icon_character_head1,character_head_npc41,64,64,44,52,Sprites/Pixel/character_head/icon_character_head1/character_head_npc41.png
character_head,icon_character_head1,character_head_darklightguardianmset02,64,64,42,58,Sprites/Pixel/character_head/icon_character_head1/character_head_darklightguardianmset02.png
character_head,icon_character_head1,character_head_mercenaryassassinmset01,64,64,62,56,Sprites/Pixel/character_head/icon_character_head1/character_head_mercenaryassassinmset01.png
character_head,icon_character_head1,character_head_hplayermercenarygirlf4set01,64,64,46,54,Sprites/Pixel/character_head/icon_character_head1/character_head_hplayermercenarygirlf4set01.png
character_head,icon_character_head1,character_head_npc36,64,64,50,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc36.png
character_head,icon_character_head1,character_head_hsolomonbusinessmanmset01,64,64,40,54,Sprites/Pixel/character_head/icon_character_head1/character_head_hsolomonbusinessmanmset01.png
character_head,icon_character_head1,character_head_uanpc04,64,64,42,52,Sprites/Pixel/character_head/icon_character_head1/character_head_uanpc04.png
character_head,icon_character_head1,character_head_hbanditthemaskmset01,64,64,56,56,Sprites/Pixel/character_head/icon_character_head1/character_head_hbanditthemaskmset01.png
character_head,icon_character_head1,character_head_papalicewizzardfset01,64,64,50,54,Sprites/Pixel/character_head/icon_character_head1/character_head_papalicewizzardfset01.png
character_head,icon_character_head1,character_head_uahdeepfryermset01,64,64,51,48,Sprites/Pixel/character_head/icon_character_head1/character_head_uahdeepfryermset01.png
character_head,icon_character_head1,character_head_luciaberserkermset01,64,64,48,54,Sprites/Pixel/character_head/icon_character_head1/character_head_luciaberserkermset01.png
character_head,icon_character_head1,character_head_solomondancerfset01,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_solomondancerfset01.png
character_head,icon_character_head1,character_head_tbosscupsmset01,64,64,60,62,Sprites/Pixel/character_head/icon_character_head1/character_head_tbosscupsmset01.png
character_head,icon_character_head1,character_head_npc66,64,64,54,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc66.png
character_head,icon_character_head1,character_head_npc17,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc17.png
character_head,icon_character_head1,character_head_mercenarylancermset01,64,64,46,58,Sprites/Pixel/character_head/icon_character_head1/character_head_mercenarylancermset01.png
character_head,icon_character_head1,character_head_knightsguardianmset01,64,64,45,60,Sprites/Pixel/character_head/icon_character_head1/character_head_knightsguardianmset01.png
character_head,icon_character_head1,character_head_iriafirewizzardf2set01,64,64,54,59,Sprites/Pixel/character_head/icon_character_head1/character_head_iriafirewizzardf2set01.png
character_head,icon_character_head1,character_head_playerf2set01,64,64,45,54,Sprites/Pixel/character_head/icon_character_head1/character_head_playerf2set01.png
character_head,icon_character_head1,character_head_monsterboarmset05,64,64,55,58,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterboarmset05.png
character_head,icon_character_head1,character_head_secretcat,64,64,34,38,Sprites/Pixel/character_head/icon_character_head1/character_head_secretcat.png
character_head,icon_character_head1,character_head_tbosschariotm2set01,64,64,60,62,Sprites/Pixel/character_head/icon_character_head1/character_head_tbosschariotm2set01.png
character_head,icon_character_head1,character_head_knightsicewizzardfset01,64,64,50,54,Sprites/Pixel/character_head/icon_character_head1/character_head_knightsicewizzardfset01.png
character_head,icon_character_head1,character_head_iriadoctorfset01,64,64,44,58,Sprites/Pixel/character_head/icon_character_head1/character_head_iriadoctorfset01.png
character_head,icon_character_head1,character_head_monsterraccoonmset02,64,64,47,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterraccoonmset02.png
character_head,icon_character_head1,character_head_lionknightspriestfset01,64,64,48,56,Sprites/Pixel/character_head/icon_character_head1/character_head_lionknightspriestfset01.png
character_head,icon_character_head1,character_head_monsterscorpionmset01,64,64,60,42,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterscorpionmset01.png
character_head,icon_character_head1,character_head_monsterboarmset06,64,64,53,56,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterboarmset06.png
character_head,icon_character_head1,character_head_hvilderjokerfset01,64,64,51,59,Sprites/Pixel/character_head/icon_character_head1/character_head_hvilderjokerfset01.png
character_head,icon_character_head1,character_head_uwhcfset01,64,64,44,52,Sprites/Pixel/character_head/icon_character_head1/character_head_uwhcfset01.png
character_head,icon_character_head1,character_head_tarotshooterm3set02,64,64,60,62,Sprites/Pixel/character_head/icon_character_head1/character_head_tarotshooterm3set02.png
character_head,icon_character_head1,character_head_npc46,64,64,54,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc46.png
character_head,icon_character_head1,character_head_hbanditthemaskmset02,64,64,52,58,Sprites/Pixel/character_head/icon_character_head1/character_head_hbanditthemaskmset02.png
character_head,icon_character_head1,character_head_tarotshootermset02,64,64,56,60,Sprites/Pixel/character_head/icon_character_head1/character_head_tarotshootermset02.png
character_head,icon_character_head1,character_head_tbossstrengthfset02,64,64,51,62,Sprites/Pixel/character_head/icon_character_head1/character_head_tbossstrengthfset02.png
